UseLife,UseSD,InitRm,Year,OccRm
 25,  0.0,   32, 1259,145
 25,  0.0,   32, 1260,140
 25,  0.0,   32, 1261,136
 25,  0.0,   32, 1262,132
 25,  0.0,   32, 1263,127
 25,  0.0,   32, 1264,123
 25,  0.0,   32, 1265,119
 25,  0.0,   32, 1266,116
 25,  0.0,   32, 1267,112
 25,  0.0,   32, 1268,108
 25,  0.0,   32, 1269,105
 25,  0.0,   32, 1270,102
 25,  0.0,   32, 1271,98
 25,  0.0,   32, 1272,95
 25,  0.0,   32, 1273,92
 25,  0.0,   32, 1274,89
 25,  0.0,   32, 1275,87
 25,  0.0,   33, 1000,0
 25,  0.0,   33, 1001,33
 25,  0.0,   33, 1002,33
 25,  0.0,   33, 1003,33
 25,  0.0,   33, 1004,33
 25,  0.0,   33, 1005,33
 25,  0.0,   33, 1006,33
 25,  0.0,   33, 1007,33
 25,  0.0,   33, 1008,33
 25,  0.0,   33, 1009,33
 25,  0.0,   33, 1010,33
 25,  0.0,   33, 1011,33
 25,  0.0,   33, 1012,33
 25,  0.0,   33, 1013,33
 25,  0.0,   33, 1014,33
 25,  0.0,   33, 1015,33
 25,  0.0,   33, 1016,33
 25,  0.0,   33, 1017,33
 25,  0.0,   33, 1018,33
 25,  0.0,   33, 1019,33
 25,  0.0,   33, 1020,33
 25,  0.0,   33, 1021,32
 25,  0.0,   33, 1022,32
 25,  0.0,   33, 1023,32
 25,  0.0,   33, 1024,32
 25,  0.0,   33, 1025,32
 25,  0.0,   33, 1026,32
 25,  0.0,   33, 1027,32
 25,  0.0,   33, 1028,32
 25,  0.0,   33, 1029,32
 25,  0.0,   33, 1030,32
 25,  0.0,   33, 1031,32
 25,  0.0,   33, 1032,32
 25,  0.0,   33, 1033,32
 25,  0.0,   33, 1034,32
 25,  0.0,   33, 1035,32
 25,  0.0,   33, 1036,32
 25,  0.0,   33, 1037,32
 25,  0.0,   33, 1038,32
 25,  0.0,   33, 1039,32
 25,  0.0,   33, 1040,32
 25,  0.0,   33, 1041,32
 25,  0.0,   33, 1042,32
 25,  0.0,   33, 1043,32
 25,  0.0,   33, 1044,32
 25,  0.0,   33, 1045,32
 25,  0.0,   33, 1046,32
 25,  0.0,   33, 1047,32
 25,  0.0,   33, 1048,32
 25,  0.0,   33, 1049,32
 25,  0.0,   33, 1050,32
 25,  0.0,   33, 1051,32
 25,  0.0,   33, 1052,33
 25,  0.0,   33, 1053,33
 25,  0.0,   33, 1054,33
 25,  0.0,   33, 1055,34
 25,  0.0,   33, 1056,34
 25,  0.0,   33, 1057,35
 25,  0.0,   33, 1058,35
 25,  0.0,   33, 1059,35
 25,  0.0,   33, 1060,36
 25,  0.0,   33, 1061,36
 25,  0.0,   33, 1062,37
 25,  0.0,   33, 1063,37
 25,  0.0,   33, 1064,38
 25,  0.0,   33, 1065,38
 25,  0.0,   33, 1066,38
 25,  0.0,   33, 1067,39
 25,  0.0,   33, 1068,39
 25,  0.0,   33, 1069,40
 25,  0.0,   33, 1070,40
 25,  0.0,   33, 1071,41
 25,  0.0,   33, 1072,41
 25,  0.0,   33, 1073,42
 25,  0.0,   33, 1074,42
 25,  0.0,   33, 1075,43
 25,  0.0,   33, 1076,43
 25,  0.0,   33, 1077,44
 25,  0.0,   33, 1078,44
 25,  0.0,   33, 1079,45
 25,  0.0,   33, 1080,45
 25,  0.0,   33, 1081,46
 25,  0.0,   33, 1082,46
 25,  0.0,   33, 1083,47
 25,  0.0,   33, 1084,48
 25,  0.0,   33, 1085,48
 25,  0.0,   33, 1086,49
 25,  0.0,   33, 1087,49
 25,  0.0,   33, 1088,50
 25,  0.0,   33, 1089,50
 25,  0.0,   33, 1090,51
 25,  0.0,   33, 1091,52
 25,  0.0,   33, 1092,52
 25,  0.0,   33, 1093,53
 25,  0.0,   33, 1094,54
 25,  0.0,   33, 1095,54
 25,  0.0,   33, 1096,55
 25,  0.0,   33, 1097,55
 25,  0.0,   33, 1098,56
 25,  0.0,   33, 1099,57
 25,  0.0,   33, 1100,57
 25,  0.0,   33, 1101,58
 25,  0.0,   33, 1102,59
 25,  0.0,   33, 1103,60
 25,  0.0,   33, 1104,60
 25,  0.0,   33, 1105,61
 25,  0.0,   33, 1106,62
 25,  0.0,   33, 1107,62
 25,  0.0,   33, 1108,63
 25,  0.0,   33, 1109,64
 25,  0.0,   33, 1110,65
 25,  0.0,   33, 1111,65
 25,  0.0,   33, 1112,66
 25,  0.0,   33, 1113,67
 25,  0.0,   33, 1114,68
 25,  0.0,   33, 1115,69
 25,  0.0,   33, 1116,69
 25,  0.0,   33, 1117,70
 25,  0.0,   33, 1118,71
 25,  0.0,   33, 1119,72
 25,  0.0,   33, 1120,73
 25,  0.0,   33, 1121,74
 25,  0.0,   33, 1122,75
 25,  0.0,   33, 1123,75
 25,  0.0,   33, 1124,76
 25,  0.0,   33, 1125,77
 25,  0.0,   33, 1126,75
 25,  0.0,   33, 1127,73
 25,  0.0,   33, 1128,71
 25,  0.0,   33, 1129,69
 25,  0.0,   33, 1130,67
 25,  0.0,   33, 1131,65
 25,  0.0,   33, 1132,63
 25,  0.0,   33, 1133,61
 25,  0.0,   33, 1134,59
 25,  0.0,   33, 1135,57
 25,  0.0,   33, 1136,56
 25,  0.0,   33, 1137,54
 25,  0.0,   33, 1138,52
 25,  0.0,   33, 1139,51
 25,  0.0,   33, 1140,49
 25,  0.0,   33, 1141,48
 25,  0.0,   33, 1142,46
 25,  0.0,   33, 1143,45
 25,  0.0,   33, 1144,44
 25,  0.0,   33, 1145,42
 25,  0.0,   33, 1146,41
 25,  0.0,   33, 1147,40
 25,  0.0,   33, 1148,39
 25,  0.0,   33, 1149,38
 25,  0.0,   33, 1150,36
 25,  0.0,   33, 1151,35
 25,  0.0,   33, 1152,34
 25,  0.0,   33, 1153,33
 25,  0.0,   33, 1154,32
 25,  0.0,   33, 1155,31
 25,  0.0,   33, 1156,30
 25,  0.0,   33, 1157,30
 25,  0.0,   33, 1158,29
 25,  0.0,   33, 1159,28
 25,  0.0,   33, 1160,27
 25,  0.0,   33, 1161,26
 25,  0.0,   33, 1162,25
 25,  0.0,   33, 1163,25
 25,  0.0,   33, 1164,24
 25,  0.0,   33, 1165,23
 25,  0.0,   33, 1166,23
 25,  0.0,   33, 1167,22
 25,  0.0,   33, 1168,21
 25,  0.0,   33, 1169,21
 25,  0.0,   33, 1170,20
 25,  0.0,   33, 1171,19
 25,  0.0,   33, 1172,19
 25,  0.0,   33, 1173,18
 25,  0.0,   33, 1174,18
 25,  0.0,   33, 1175,17
 25,  0.0,   33, 1176,18
 25,  0.0,   33, 1177,20
 25,  0.0,   33, 1178,21
 25,  0.0,   33, 1179,22
 25,  0.0,   33, 1180,24
 25,  0.0,   33, 1181,25
 25,  0.0,   33, 1182,27
 25,  0.0,   33, 1183,29
 25,  0.0,   33, 1184,31
 25,  0.0,   33, 1185,33
 25,  0.0,   33, 1186,35
 25,  0.0,   33, 1187,38
 25,  0.0,   33, 1188,40
 25,  0.0,   33, 1189,43
 25,  0.0,   33, 1190,46
 25,  0.0,   33, 1191,49
 25,  0.0,   33, 1192,52
 25,  0.0,   33, 1193,56
 25,  0.0,   33, 1194,59
 25,  0.0,   33, 1195,63
 25,  0.0,   33, 1196,67
 25,  0.0,   33, 1197,72
 25,  0.0,   33, 1198,77
 25,  0.0,   33, 1199,82
 25,  0.0,   33, 1200,88
 25,  0.0,   33, 1201,93
 25,  0.0,   33, 1202,100
 25,  0.0,   33, 1203,106
 25,  0.0,   33, 1204,114
 25,  0.0,   33, 1205,121
 25,  0.0,   33, 1206,129
 25,  0.0,   33, 1207,138
 25,  0.0,   33, 1208,147
 25,  0.0,   33, 1209,157
 25,  0.0,   33, 1210,168
 25,  0.0,   33, 1211,179
 25,  0.0,   33, 1212,191
 25,  0.0,   33, 1213,204
 25,  0.0,   33, 1214,218
 25,  0.0,   33, 1215,232
 25,  0.0,   33, 1216,248
 25,  0.0,   33, 1217,265
 25,  0.0,   33, 1218,282
 25,  0.0,   33, 1219,301
 25,  0.0,   33, 1220,322
 25,  0.0,   33, 1221,343
 25,  0.0,   33, 1222,366
 25,  0.0,   33, 1223,391
 25,  0.0,   33, 1224,417
 25,  0.0,   33, 1225,445
 25,  0.0,   33, 1226,430
 25,  0.0,   33, 1227,416
 25,  0.0,   33, 1228,402
 25,  0.0,   33, 1229,388
 25,  0.0,   33, 1230,375
 25,  0.0,   33, 1231,363
 25,  0.0,   33, 1232,350
 25,  0.0,   33, 1233,339
 25,  0.0,   33, 1234,327
 25,  0.0,   33, 1235,316
 25,  0.0,   33, 1236,306
 25,  0.0,   33, 1237,295
 25,  0.0,   33, 1238,285
 25,  0.0,   33, 1239,276
 25,  0.0,   33, 1240,267
 25,  0.0,   33, 1241,258
 25,  0.0,   33, 1242,249
 25,  0.0,   33, 1243,241
 25,  0.0,   33, 1244,232
 25,  0.0,   33, 1245,225
 25,  0.0,   33, 1246,217
 25,  0.0,   33, 1247,210
 25,  0.0,   33, 1248,203
 25,  0.0,   33, 1249,196
 25,  0.0,   33, 1250,189
 25,  0.0,   33, 1251,183
 25,  0.0,   33, 1252,177
 25,  0.0,   33, 1253,171
 25,  0.0,   33, 1254,165
 25,  0.0,   33, 1255,160
 25,  0.0,   33, 1256,154
 25,  0.0,   33, 1257,149
 25,  0.0,   33, 1258,144
 25,  0.0,   33, 1259,139
 25,  0.0,   33, 1260,135
 25,  0.0,   33, 1261,130
 25,  0.0,   33, 1262,126
 25,  0.0,   33, 1263,121
 25,  0.0,   33, 1264,117
 25,  0.0,   33, 1265,113
 25,  0.0,   33, 1266,110
 25,  0.0,   33, 1267,106
 25,  0.0,   33, 1268,102
 25,  0.0,   33, 1269,99
 25,  0.0,   33, 1270,96
 25,  0.0,   33, 1271,92
 25,  0.0,   33, 1272,89
 25,  0.0,   33, 1273,86
 25,  0.0,   33, 1274,83
 25,  0.0,   33, 1275,81
 25,  0.0,   34, 1000,0
 25,  0.0,   34, 1001,34
 25,  0.0,   34, 1002,34
 25,  0.0,   34, 1003,34
 25,  0.0,   34, 1004,34
 25,  0.0,   34, 1005,34
 25,  0.0,   34, 1006,34
 25,  0.0,   34, 1007,33
 25,  0.0,   34, 1008,33
 25,  0.0,   34, 1009,33
 25,  0.0,   34, 1010,33
 25,  0.0,   34, 1011,33
 25,  0.0,   34, 1012,33
 25,  0.0,   34, 1013,33
 25,  0.0,   34, 1014,33
 25,  0.0,   34, 1015,33
 25,  0.0,   34, 1016,33
 25,  0.0,   34, 1017,33
 25,  0.0,   34, 1018,33
 25,  0.0,   34, 1019,33
 25,  0.0,   34, 1020,33
 25,  0.0,   34, 1021,32
 25,  0.0,   34, 1022,32
 25,  0.0,   34, 1023,32
 25,  0.0,   34, 1024,32
 25,  0.0,   34, 1025,32
 25,  0.0,   34, 1026,32
 25,  0.0,   34, 1027,32
 25,  0.0,   34, 1028,32
 25,  0.0,   34, 1029,32
 25,  0.0,   34, 1030,32
 25,  0.0,   34, 1031,32
 25,  0.0,   34, 1032,32
 25,  0.0,   34, 1033,32
 25,  0.0,   34, 1034,32
 25,  0.0,   34, 1035,32
 25,  0.0,   34, 1036,31
 25,  0.0,   34, 1037,31
 25,  0.0,   34, 1038,31
 25,  0.0,   34, 1039,31
 25,  0.0,   34, 1040,31
 25,  0.0,   34, 1041,31
 25,  0.0,   34, 1042,31
 25,  0.0,   34, 1043,31
 25,  0.0,   34, 1044,31
 25,  0.0,   34, 1045,31
 25,  0.0,   34, 1046,31
 25,  0.0,   34, 1047,31
 25,  0.0,   34, 1048,31
 25,  0.0,   34, 1049,31
 25,  0.0,   34, 1050,30
 25,  0.0,   34, 1051,31
 25,  0.0,   34, 1052,31
 25,  0.0,   34, 1053,32
 25,  0.0,   34, 1054,32
 25,  0.0,   34, 1055,33
 25,  0.0,   34, 1056,33
 25,  0.0,   34, 1057,33
 25,  0.0,   34, 1058,34
 25,  0.0,   34, 1059,34
 25,  0.0,   34, 1060,35
 25,  0.0,   34, 1061,35
 25,  0.0,   34, 1062,36
 25,  0.0,   34, 1063,36
 25,  0.0,   34, 1064,36
 25,  0.0,   34, 1065,37
 25,  0.0,   34, 1066,37
 25,  0.0,   34, 1067,38
 25,  0.0,   34, 1068,38
 25,  0.0,   34, 1069,39
 25,  0.0,   34, 1070,39
 25,  0.0,   34, 1071,40
 25,  0.0,   34, 1072,40
 25,  0.0,   34, 1073,41
 25,  0.0,   34, 1074,41
 25,  0.0,   34, 1075,42
 25,  0.0,   34, 1076,43
 25,  0.0,   34, 1077,43
 25,  0.0,   34, 1078,44
 25,  0.0,   34, 1079,44
 25,  0.0,   34, 1080,45
 25,  0.0,   34, 1081,45
 25,  0.0,   34, 1082,46
 25,  0.0,   34, 1083,47
 25,  0.0,   34, 1084,47
 25,  0.0,   34, 1085,48
 25,  0.0,   34, 1086,48
 25,  0.0,   34, 1087,49
 25,  0.0,   34, 1088,50
 25,  0.0,   34, 1089,50
 25,  0.0,   34, 1090,51
 25,  0.0,   34, 1091,52
 25,  0.0,   34, 1092,52
 25,  0.0,   34, 1093,53
 25,  0.0,   34, 1094,54
 25,  0.0,   34, 1095,54
 25,  0.0,   34, 1096,55
 25,  0.0,   34, 1097,56
 25,  0.0,   34, 1098,56
 25,  0.0,   34, 1099,57
 25,  0.0,   34, 1100,58
 25,  0.0,   34, 1101,59
 25,  0.0,   34, 1102,59
 25,  0.0,   34, 1103,60
 25,  0.0,   34, 1104,61
 25,  0.0,   34, 1105,62
 25,  0.0,   34, 1106,62
 25,  0.0,   34, 1107,63
 25,  0.0,   34, 1108,64
 25,  0.0,   34, 1109,65
 25,  0.0,   34, 1110,66
 25,  0.0,   34, 1111,67
 25,  0.0,   34, 1112,67
 25,  0.0,   34, 1113,68
 25,  0.0,   34, 1114,69
 25,  0.0,   34, 1115,70
 25,  0.0,   34, 1116,71
 25,  0.0,   34, 1117,72
 25,  0.0,   34, 1118,73
 25,  0.0,   34, 1119,74
 25,  0.0,   34, 1120,75
 25,  0.0,   34, 1121,76
 25,  0.0,   34, 1122,77
 25,  0.0,   34, 1123,78
 25,  0.0,   34, 1124,79
 25,  0.0,   34, 1125,80
 25,  0.0,   34, 1126,77
 25,  0.0,   34, 1127,75
 25,  0.0,   34, 1128,73
 25,  0.0,   34, 1129,70
 25,  0.0,   34, 1130,68
 25,  0.0,   34, 1131,66
 25,  0.0,   34, 1132,64
 25,  0.0,   34, 1133,62
 25,  0.0,   34, 1134,60
 25,  0.0,   34, 1135,58
 25,  0.0,   34, 1136,56
 25,  0.0,   34, 1137,55
 25,  0.0,   34, 1138,53
 25,  0.0,   34, 1139,51
 25,  0.0,   34, 1140,50
 25,  0.0,   34, 1141,48
 25,  0.0,   34, 1142,47
 25,  0.0,   34, 1143,45
 25,  0.0,   34, 1144,44
 25,  0.0,   34, 1145,42
 25,  0.0,   34, 1146,41
 25,  0.0,   34, 1147,40
 25,  0.0,   34, 1148,39
 25,  0.0,   34, 1149,37
 25,  0.0,   34, 1150,36
 25,  0.0,   34, 1151,35
 25,  0.0,   34, 1152,34
 25,  0.0,   34, 1153,33
 25,  0.0,   34, 1154,32
 25,  0.0,   34, 1155,31
 25,  0.0,   34, 1156,30
 25,  0.0,   34, 1157,29
 25,  0.0,   34, 1158,28
 25,  0.0,   34, 1159,27
 25,  0.0,   34, 1160,26
 25,  0.0,   34, 1161,26
 25,  0.0,   34, 1162,25
 25,  0.0,   34, 1163,24
 25,  0.0,   34, 1164,23
 25,  0.0,   34, 1165,23
 25,  0.0,   34, 1166,22
 25,  0.0,   34, 1167,21
 25,  0.0,   34, 1168,21
 25,  0.0,   34, 1169,20
 25,  0.0,   34, 1170,19
 25,  0.0,   34, 1171,19
 25,  0.0,   34, 1172,18
 25,  0.0,   34, 1173,18
 25,  0.0,   34, 1174,17
 25,  0.0,   34, 1175,16
 25,  0.0,   34, 1176,18
 25,  0.0,   34, 1177,19
 25,  0.0,   34, 1178,20
 25,  0.0,   34, 1179,22
 25,  0.0,   34, 1180,23
 25,  0.0,   34, 1181,25
 25,  0.0,   34, 1182,26
 25,  0.0,   34, 1183,28
 25,  0.0,   34, 1184,30
 25,  0.0,   34, 1185,32
 25,  0.0,   34, 1186,34
 25,  0.0,   34, 1187,37
 25,  0.0,   34, 1188,39
 25,  0.0,   34, 1189,42
 25,  0.0,   34, 1190,45
 25,  0.0,   34, 1191,48
 25,  0.0,   34, 1192,51
 25,  0.0,   34, 1193,54
 25,  0.0,   34, 1194,58
 25,  0.0,   34, 1195,62
 25,  0.0,   34, 1196,66
 25,  0.0,   34, 1197,71
 25,  0.0,   34, 1198,76
 25,  0.0,   34, 1199,81
 25,  0.0,   34, 1200,87
 25,  0.0,   34, 1201,92
 25,  0.0,   34, 1202,99
 25,  0.0,   34, 1203,106
 25,  0.0,   34, 1204,113
 25,  0.0,   34, 1205,121
 25,  0.0,   34, 1206,129
 25,  0.0,   34, 1207,138
 25,  0.0,   34, 1208,147
 25,  0.0,   34, 1209,157
 25,  0.0,   34, 1210,168
 25,  0.0,   34, 1211,179
 25,  0.0,   34, 1212,192
 25,  0.0,   34, 1213,205
 25,  0.0,   34, 1214,219
 25,  0.0,   34, 1215,234
 25,  0.0,   34, 1216,250
 25,  0.0,   34, 1217,267
 25,  0.0,   34, 1218,286
 25,  0.0,   34, 1219,305
 25,  0.0,   34, 1220,326
 25,  0.0,   34, 1221,348
 25,  0.0,   34, 1222,372
 25,  0.0,   34, 1223,398
 25,  0.0,   34, 1224,425
 25,  0.0,   34, 1225,454
 25,  0.0,   34, 1226,438
 25,  0.0,   34, 1227,423
 25,  0.0,   34, 1228,408
 25,  0.0,   34, 1229,394
 25,  0.0,   34, 1230,380
 25,  0.0,   34, 1231,366
 25,  0.0,   34, 1232,353
 25,  0.0,   34, 1233,341
 25,  0.0,   34, 1234,329
 25,  0.0,   34, 1235,317
 25,  0.0,   34, 1236,306
 25,  0.0,   34, 1237,295
 25,  0.0,   34, 1238,285
 25,  0.0,   34, 1239,275
 25,  0.0,   34, 1240,265
 25,  0.0,   34, 1241,256
 25,  0.0,   34, 1242,247
 25,  0.0,   34, 1243,238
 25,  0.0,   34, 1244,230
 25,  0.0,   34, 1245,222
 25,  0.0,   34, 1246,214
 25,  0.0,   34, 1247,207
 25,  0.0,   34, 1248,199
 25,  0.0,   34, 1249,192
 25,  0.0,   34, 1250,185
 25,  0.0,   34, 1251,179
 25,  0.0,   34, 1252,173
 25,  0.0,   34, 1253,167
 25,  0.0,   34, 1254,161
 25,  0.0,   34, 1255,155
 25,  0.0,   34, 1256,150
 25,  0.0,   34, 1257,144
 25,  0.0,   34, 1258,139
 25,  0.0,   34, 1259,134
 25,  0.0,   34, 1260,130
 25,  0.0,   34, 1261,125
 25,  0.0,   34, 1262,121
 25,  0.0,   34, 1263,116
 25,  0.0,   34, 1264,112
 25,  0.0,   34, 1265,108
 25,  0.0,   34, 1266,105
 25,  0.0,   34, 1267,101
 25,  0.0,   34, 1268,97
 25,  0.0,   34, 1269,94
 25,  0.0,   34, 1270,91
 25,  0.0,   34, 1271,87
 25,  0.0,   34, 1272,84
 25,  0.0,   34, 1273,81
 25,  0.0,   34, 1274,79
 25,  0.0,   34, 1275,76
 25,  0.0,   35, 1000,0
 25,  0.0,   35, 1001,35
 25,  0.0,   35, 1002,35
 25,  0.0,   35, 1003,35
 25,  0.0,   35, 1004,34
 25,  0.0,   35, 1005,34
 25,  0.0,   35, 1006,34
 25,  0.0,   35, 1007,34
 25,  0.0,   35, 1008,34
 25,  0.0,   35, 1009,34
 25,  0.0,   35, 1010,34
 25,  0.0,   35, 1011,34
 25,  0.0,   35, 1012,34
 25,  0.0,   35, 1013,33
 25,  0.0,   35, 1014,33
 25,  0.0,   35, 1015,33
 25,  0.0,   35, 1016,33
 25,  0.0,   35, 1017,33
 25,  0.0,   35, 1018,33
 25,  0.0,   35, 1019,33
 25,  0.0,   35, 1020,33
 25,  0.0,   35, 1021,32
 25,  0.0,   35, 1022,32
 25,  0.0,   35, 1023,32
 25,  0.0,   35, 1024,32
 25,  0.0,   35, 1025,32
 25,  0.0,   35, 1026,32
 25,  0.0,   35, 1027,32
 25,  0.0,   35, 1028,32
 25,  0.0,   35, 1029,31
 25,  0.0,   35, 1030,31
 25,  0.0,   35, 1031,31
 25,  0.0,   35, 1032,31
 25,  0.0,   35, 1033,31
 25,  0.0,   35, 1034,31
 25,  0.0,   35, 1035,31
 25,  0.0,   35, 1036,31
 25,  0.0,   35, 1037,31
 25,  0.0,   35, 1038,30
 25,  0.0,   35, 1039,30
 25,  0.0,   35, 1040,30
 25,  0.0,   35, 1041,30
 25,  0.0,   35, 1042,30
 25,  0.0,   35, 1043,30
 25,  0.0,   35, 1044,30
 25,  0.0,   35, 1045,30
 25,  0.0,   35, 1046,30
 25,  0.0,   35, 1047,29
 25,  0.0,   35, 1048,29
 25,  0.0,   35, 1049,29
 25,  0.0,   35, 1050,29
 25,  0.0,   35, 1051,30
 25,  0.0,   35, 1052,30
 25,  0.0,   35, 1053,30
 25,  0.0,   35, 1054,31
 25,  0.0,   35, 1055,31
 25,  0.0,   35, 1056,32
 25,  0.0,   35, 1057,32
 25,  0.0,   35, 1058,33
 25,  0.0,   35, 1059,33
 25,  0.0,   35, 1060,34
 25,  0.0,   35, 1061,34
 25,  0.0,   35, 1062,34
 25,  0.0,   35, 1063,35
 25,  0.0,   35, 1064,35
 25,  0.0,   35, 1065,36
 25,  0.0,   35, 1066,36
 25,  0.0,   35, 1067,37
 25,  0.0,   35, 1068,37
 25,  0.0,   35, 1069,38
 25,  0.0,   35, 1070,38
 25,  0.0,   35, 1071,39
 25,  0.0,   35, 1072,40
 25,  0.0,   35, 1073,40
 25,  0.0,   35, 1074,41
 25,  0.0,   35, 1075,41
 25,  0.0,   35, 1076,42
 25,  0.0,   35, 1077,42
 25,  0.0,   35, 1078,43
 25,  0.0,   35, 1079,44
 25,  0.0,   35, 1080,44
 25,  0.0,   35, 1081,45
 25,  0.0,   35, 1082,45
 25,  0.0,   35, 1083,46
 25,  0.0,   35, 1084,47
 25,  0.0,   35, 1085,47
 25,  0.0,   35, 1086,48
 25,  0.0,   35, 1087,49
 25,  0.0,   35, 1088,49
 25,  0.0,   35, 1089,50
 25,  0.0,   35, 1090,51
 25,  0.0,   35, 1091,51
 25,  0.0,   35, 1092,52
 25,  0.0,   35, 1093,53
 25,  0.0,   35, 1094,54
 25,  0.0,   35, 1095,54
 25,  0.0,   35, 1096,55
 25,  0.0,   35, 1097,56
 25,  0.0,   35, 1098,57
 25,  0.0,   35, 1099,57
 25,  0.0,   35, 1100,58
 25,  0.0,   35, 1101,59
 25,  0.0,   35, 1102,60
 25,  0.0,   35, 1103,61
 25,  0.0,   35, 1104,62
 25,  0.0,   35, 1105,62
 25,  0.0,   35, 1106,63
 25,  0.0,   35, 1107,64
 25,  0.0,   35, 1108,65
 25,  0.0,   35, 1109,66
 25,  0.0,   35, 1110,67
 25,  0.0,   35, 1111,68
 25,  0.0,   35, 1112,69
 25,  0.0,   35, 1113,70
 25,  0.0,   35, 1114,71
 25,  0.0,   35, 1115,72
 25,  0.0,   35, 1116,73
 25,  0.0,   35, 1117,74
 25,  0.0,   35, 1118,75
 25,  0.0,   35, 1119,76
 25,  0.0,   35, 1120,77
 25,  0.0,   35, 1121,78
 25,  0.0,   35, 1122,79
 25,  0.0,   35, 1123,80
 25,  0.0,   35, 1124,81
 25,  0.0,   35, 1125,82
 25,  0.0,   35, 1126,80
 25,  0.0,   35, 1127,77
 25,  0.0,   35, 1128,74
 25,  0.0,   35, 1129,72
 25,  0.0,   35, 1130,69
 25,  0.0,   35, 1131,67
 25,  0.0,   35, 1132,65
 25,  0.0,   35, 1133,63
 25,  0.0,   35, 1134,61
 25,  0.0,   35, 1135,59
 25,  0.0,   35, 1136,57
 25,  0.0,   35, 1137,55
 25,  0.0,   35, 1138,53
 25,  0.0,   35, 1139,51
 25,  0.0,   35, 1140,49
 25,  0.0,   35, 1141,48
 25,  0.0,   35, 1142,46
 25,  0.0,   35, 1143,45
 25,  0.0,   35, 1144,43
 25,  0.0,   35, 1145,42
 25,  0.0,   35, 1146,40
 25,  0.0,   35, 1147,39
 25,  0.0,   35, 1148,38
 25,  0.0,   35, 1149,36
 25,  0.0,   35, 1150,35
 25,  0.0,   35, 1151,34
 25,  0.0,   35, 1152,33
 25,  0.0,   35, 1153,32
 25,  0.0,   35, 1154,31
 25,  0.0,   35, 1155,30
 25,  0.0,   35, 1156,29
 25,  0.0,   35, 1157,28
 25,  0.0,   35, 1158,27
 25,  0.0,   35, 1159,26
 25,  0.0,   35, 1160,25
 25,  0.0,   35, 1161,24
 25,  0.0,   35, 1162,23
 25,  0.0,   35, 1163,22
 25,  0.0,   35, 1164,22
 25,  0.0,   35, 1165,21
 25,  0.0,   35, 1166,20
 25,  0.0,   35, 1167,20
 25,  0.0,   35, 1168,19
 25,  0.0,   35, 1169,18
 25,  0.0,   35, 1170,18
 25,  0.0,   35, 1171,17
 25,  0.0,   35, 1172,17
 25,  0.0,   35, 1173,16
 25,  0.0,   35, 1174,15
 25,  0.0,   35, 1175,15
 25,  0.0,   35, 1176,16
 25,  0.0,   35, 1177,17
 25,  0.0,   35, 1178,18
 25,  0.0,   35, 1179,20
 25,  0.0,   35, 1180,21
 25,  0.0,   35, 1181,23
 25,  0.0,   35, 1182,24
 25,  0.0,   35, 1183,26
 25,  0.0,   35, 1184,28
 25,  0.0,   35, 1185,30
 25,  0.0,   35, 1186,32
 25,  0.0,   35, 1187,34
 25,  0.0,   35, 1188,37
 25,  0.0,   35, 1189,39
 25,  0.0,   35, 1190,42
 25,  0.0,   35, 1191,45
 25,  0.0,   35, 1192,48
 25,  0.0,   35, 1193,52
 25,  0.0,   35, 1194,56
 25,  0.0,   35, 1195,60
 25,  0.0,   35, 1196,64
 25,  0.0,   35, 1197,68
 25,  0.0,   35, 1198,73
 25,  0.0,   35, 1199,79
 25,  0.0,   35, 1200,84
 25,  0.0,   35, 1201,90
 25,  0.0,   35, 1202,97
 25,  0.0,   35, 1203,104
 25,  0.0,   35, 1204,111
 25,  0.0,   35, 1205,119
 25,  0.0,   35, 1206,128
 25,  0.0,   35, 1207,137
 25,  0.0,   35, 1208,147
 25,  0.0,   35, 1209,157
 25,  0.0,   35, 1210,168
 25,  0.0,   35, 1211,180
 25,  0.0,   35, 1212,193
 25,  0.0,   35, 1213,207
 25,  0.0,   35, 1214,222
 25,  0.0,   35, 1215,238
 25,  0.0,   35, 1216,255
 25,  0.0,   35, 1217,273
 25,  0.0,   35, 1218,293
 25,  0.0,   35, 1219,314
 25,  0.0,   35, 1220,336
 25,  0.0,   35, 1221,361
 25,  0.0,   35, 1222,386
 25,  0.0,   35, 1223,414
 25,  0.0,   35, 1224,444
 25,  0.0,   35, 1225,476
 25,  0.0,   35, 1226,457
 25,  0.0,   35, 1227,439
 25,  0.0,   35, 1228,422
 25,  0.0,   35, 1229,406
 25,  0.0,   35, 1230,390
 25,  0.0,   35, 1231,375
 25,  0.0,   35, 1232,361
 25,  0.0,   35, 1233,347
 25,  0.0,   35, 1234,333
 25,  0.0,   35, 1235,320
 25,  0.0,   35, 1236,308
 25,  0.0,   35, 1237,296
 25,  0.0,   35, 1238,285
 25,  0.0,   35, 1239,274
 25,  0.0,   35, 1240,263
 25,  0.0,   35, 1241,253
 25,  0.0,   35, 1242,243
 25,  0.0,   35, 1243,234
 25,  0.0,   35, 1244,225
 25,  0.0,   35, 1245,216
 25,  0.0,   35, 1246,207
 25,  0.0,   35, 1247,199
 25,  0.0,   35, 1248,192
 25,  0.0,   35, 1249,184
 25,  0.0,   35, 1250,177
 25,  0.0,   35, 1251,170
 25,  0.0,   35, 1252,164
